title,title_detail,summary,summary_detail,links,link,id,guidislink,tags,published,published_parsed,media_content,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
"“Not asking Punjab for anything, in fact they do not have anything to give,” says Himachal Pradesh CM Sukhvinder Singh Sukhu","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': '“Not asking Punjab for anything, in fact they do not have anything to give,” says Himachal Pradesh CM Sukhvinder Singh Sukhu'}","As per the Punjab Reorganisation Act, 1966, Himachal Pradesh is entitled to a 7.19% share in Chandigarh; being deprived of this right is a grave injustice to the people, says CM Sukhu","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'As per the Punjab Reorganisation Act, 1966, Himachal Pradesh is entitled to a 7.19% share in Chandigarh; being deprived of this right is a grave injustice to the people, says CM Sukhu'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/other-states/chief-minister-sukhvinder-singh-sukhu-on-himachal-pradeshs-stake-in-chandigarh/article67052762.ece'}]",https://www.thehindu.com/news/national/other-states/chief-minister-sukhvinder-singh-sukhu-on-himachal-pradeshs-stake-in-chandigarh/article67052762.ece,article-67052762,False,"[{'term': 'Other States', 'scheme': None, 'label': None}]","Fri, 07 Jul 2023 15:19:54 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=9, tm_min=49, tm_sec=54, tm_wday=4, tm_yday=188, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/todays-paper/tp-national/tp-newdelhi/5rz7ov/article67047624.ece/alternates/LANDSCAPE_1200/%E2%80%9CNot-asking-PunGJLBEQJU8.3.jpg.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Data | Why Centre’s denial of rice through OMSS hits Karnataka the most,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | Why Centre’s denial of rice through OMSS hits Karnataka the most'}",Karnataka bought over 50% of the rice sold through OMSS in five out of the eight years between FY16 and FY23,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Karnataka bought over 50% of the rice sold through OMSS in five out of the eight years between FY16 and FY23'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-why-centres-denial-of-rice-through-omss-hits-karnataka-the-most/article67046294.ece'}]",https://www.thehindu.com/data/data-why-centres-denial-of-rice-through-omss-hits-karnataka-the-most/article67046294.ece,article-67046294,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Thu, 06 Jul 2023 09:46:02 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=4, tm_min=16, tm_sec=2, tm_wday=3, tm_yday=187, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/bltn55/article67046646.ece/alternates/LANDSCAPE_1200/FCI.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Data | Malappuram, Palakkad and Wayanad lag behind other Kerala districts","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | Malappuram, Palakkad and Wayanad lag behind other Kerala districts'}","While inter-district disparities exist, they were not as stark in Kerala compared to Tamil Nadu","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'While inter-district disparities exist, they were not as stark in Kerala compared to Tamil Nadu'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-malappuram-palakkad-and-wayanad-lag-behind-other-kerala-districts/article67041878.ece'}]",https://www.thehindu.com/data/data-malappuram-palakkad-and-wayanad-lag-behind-other-kerala-districts/article67041878.ece,article-67041878,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Wed, 05 Jul 2023 16:34:32 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=5, tm_hour=11, tm_min=4, tm_sec=32, tm_wday=2, tm_yday=186, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/r4uqhe/article67041794.ece/alternates/LANDSCAPE_1200/11073_2_7_2023_19_11_5_2_3TVAL2_BOATRACE.JPG', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Palaniswami, Panneerselvam criticise DMK Government on Cauvery issue","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Palaniswami, Panneerselvam criticise DMK Government on Cauvery issue'}",Palaniswami urged the DMK Government to go to Delhi with 38 MPs of the DMK and its allies to stop attempts and prevent the proposal to construct a dam across the Cauvery at Mekedatu,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Palaniswami urged the DMK Government to go to Delhi with 38 MPs of the DMK and its allies to stop attempts and prevent the proposal to construct a dam across the Cauvery at Mekedatu'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/tamil-nadu/palaniswami-panneerselvam-criticise-dmk-government-on-cauvery-issue/article67033827.ece'}]",https://www.thehindu.com/news/national/tamil-nadu/palaniswami-panneerselvam-criticise-dmk-government-on-cauvery-issue/article67033827.ece,article-67033827,False,"[{'term': 'Tamil Nadu', 'scheme': None, 'label': None}]","Sun, 02 Jul 2023 16:27:36 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=2, tm_hour=10, tm_min=57, tm_sec=36, tm_wday=6, tm_yday=183, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/3qtuba/article67033957.ece/alternates/LANDSCAPE_1200/SA01_EPS.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Explained | What is Karnataka vs. Centre row over free rice scheme?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Explained | What is Karnataka vs. Centre row over free rice scheme?'}",Why did the FCI refuse to supply rice to Karnataka? What are the alternatives that the Karnataka government is exploring? How long will it take for the Congress government to implement the Anna Bhagya scheme?,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Why did the FCI refuse to supply rice to Karnataka? What are the alternatives that the Karnataka government is exploring? How long will it take for the Congress government to implement the Anna Bhagya scheme?'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka-anna-bhagya-scheme-controversy-siddaramaiah-rice-food-grain/article67015027.ece'}]",https://www.thehindu.com/news/national/karnataka-anna-bhagya-scheme-controversy-siddaramaiah-rice-food-grain/article67015027.ece,article-67015027,False,"[{'term': 'India', 'scheme': None, 'label': None}]","Thu, 29 Jun 2023 12:22:48 +0530","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=29, tm_hour=6, tm_min=52, tm_sec=48, tm_wday=3, tm_yday=180, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/w1mzx3/article66969264.ece/alternates/LANDSCAPE_1200/Rice_10.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"BRS is not a B-Team of either Congress or BJP, says KCR in Maharashtra","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'BRS is not a B-Team of either Congress or BJP, says KCR in Maharashtra'}","He says at Sarkoli public meet that farmers can change fortunes of parties, if united","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'He says at Sarkoli public meet that farmers can change fortunes of parties, if united'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/telangana/brs-is-not-a-b-team-of-either-congress-or-bjp-kcr-says-in-maharashtra-visit/article67014856.ece'}]",https://www.thehindu.com/news/national/telangana/brs-is-not-a-b-team-of-either-congress-or-bjp-kcr-says-in-maharashtra-visit/article67014856.ece,article-67014856,False,"[{'term': 'Telangana', 'scheme': None, 'label': None}]","Tue, 27 Jun 2023 14:46:21 +0530","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=27, tm_hour=9, tm_min=16, tm_sec=21, tm_wday=1, tm_yday=178, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/telangana/uefg0o/article67015303.ece/alternates/LANDSCAPE_1200/WhatsApp%20Image%202023-06-27%20at%2015.10.18.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Home Minister Amit Shah aware of deteriorating law and order situation in Andhra Pradesh: BJP MP,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Home Minister Amit Shah aware of deteriorating law and order situation in Andhra Pradesh: BJP MP'}","If A.P. CM was really concerned about what happened, he should step down by owning moral responsibility, the BJP MP said","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'If A.P. CM was really concerned about what happened, he should step down by owning moral responsibility, the BJP MP said'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/home-minister-amit-shah-aware-of-deteriorating-law-and-order-situation-in-andhra-pradesh-bjp-mp/article66982368.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/home-minister-amit-shah-aware-of-deteriorating-law-and-order-situation-in-andhra-pradesh-bjp-mp/article66982368.ece,article-66982368,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Sun, 18 Jun 2023 15:11:58 +0530","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=18, tm_hour=9, tm_min=41, tm_sec=58, tm_wday=6, tm_yday=169, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/xsllhf/article66982498.ece/alternates/LANDSCAPE_1200/VSP14_BJP%203.JPG', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
ED action on T.N. Minister Senthilbalaji as per Supreme Court direction: BJP MLA Vanathi,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'ED action on T.N. Minister Senthilbalaji as per Supreme Court direction: BJP MLA Vanathi'}","BJP spokesperson Syed Zafar Islam also reiterated that the arrest was based on evidence and following the Supreme Court’s critical observation about the case involving the former AIADMK leader, now in the ruling DMK.","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'BJP spokesperson Syed Zafar Islam also reiterated that the arrest was based on evidence and following the Supreme Court’s critical observation about the case involving the former AIADMK leader, now in the ruling DMK.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/tamil-nadu/ed-action-on-senthilbalaji-as-per-supreme-court-direction-says-bjp-mla-vanathi/article66968305.ece'}]",https://www.thehindu.com/news/national/tamil-nadu/ed-action-on-senthilbalaji-as-per-supreme-court-direction-says-bjp-mla-vanathi/article66968305.ece,article-66968305,False,"[{'term': 'Tamil Nadu', 'scheme': None, 'label': None}]","Wed, 14 Jun 2023 17:35:45 +0530","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=14, tm_hour=12, tm_min=5, tm_sec=45, tm_wday=2, tm_yday=165, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/208499/article66968430.ece/alternates/LANDSCAPE_1200/VANATHI_SRINIVASAN_BJP_MLA.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Land-for-jobs case: CBI gets more time to file supplementary charge sheet,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Land-for-jobs case: CBI gets more time to file supplementary charge sheet'}","In return for appointments In lieu of getting the candidates appointed in the Railways, Yadav got lands owned by candidates transferred in the names of his wife Devi’s and daughter Bharti’s names for much less than the prevailing market rates","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'In return for appointments In lieu of getting the candidates appointed in the Railways, Yadav got lands owned by candidates transferred in the names of his wife Devi’s and daughter Bharti’s names for much less than the prevailing market rates'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/states/land-for-jobs-case-against-former-railways-minister-lalu-prasad-yadav-delhi-court-grants-cbi-more-time-to-file-supplementary-charge-sheet/article66919015.ece'}]",https://www.thehindu.com/news/states/land-for-jobs-case-against-former-railways-minister-lalu-prasad-yadav-delhi-court-grants-cbi-more-time-to-file-supplementary-charge-sheet/article66919015.ece,article-66919015,False,"[{'term': 'States', 'scheme': None, 'label': None}]","Thu, 01 Jun 2023 15:11:14 +0530","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=41, tm_sec=14, tm_wday=3, tm_yday=152, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/ql61xf/article66919087.ece/alternates/LANDSCAPE_1200/20230508229L.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Data | How significant were BJP’s deposit losses in 13.8% of Karnataka’s seats?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | How significant were BJP’s deposit losses in 13.8% of Karnataka’s seats?'}",The BJP lost deposits in 38.4% of the seats it contested in Southern Karnataka,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The BJP lost deposits in 38.4% of the seats it contested in Southern Karnataka'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-how-significant-is-bjps-deposit-loss-in-138-of-karnatakas-seats/article66893022.ece'}]",https://www.thehindu.com/data/data-how-significant-is-bjps-deposit-loss-in-138-of-karnatakas-seats/article66893022.ece,article-66893022,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Sat, 27 May 2023 14:12:44 +0530","time.struct_time(tm_year=2023, tm_mon=5, tm_mday=27, tm_hour=8, tm_min=42, tm_sec=44, tm_wday=5, tm_yday=147, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/ivmhqb/article66892986.ece/alternates/LANDSCAPE_1200/10258_18_11_2022_19_23_11_1_BJP_ST_CONFERENCE_1.JPG', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Okram Ibobi calls for all-party meeting to achieve durable peace in Manipur,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Okram Ibobi calls for all-party meeting to achieve durable peace in Manipur'}","Former Manipur Chief Minister says memoranda will be submitted to Prime Minister and Home Minister after adequate security cover was denied to Sonia, Rahul Gandhi for planned visit","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Former Manipur Chief Minister says memoranda will be submitted to Prime Minister and Home Minister after adequate security cover was denied to Sonia, Rahul Gandhi for planned visit'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/other-states/okram-ibobi-singh-concerned-over-ongoing-situation-in-manipur-clashes-between-meitei-and-kuki-communities/article66895810.ece'}]",https://www.thehindu.com/news/national/other-states/okram-ibobi-singh-concerned-over-ongoing-situation-in-manipur-clashes-between-meitei-and-kuki-communities/article66895810.ece,article-66895810,False,"[{'term': 'Other States', 'scheme': None, 'label': None}]","Fri, 26 May 2023 12:09:36 +0530","time.struct_time(tm_year=2023, tm_mon=5, tm_mday=26, tm_hour=6, tm_min=39, tm_sec=36, tm_wday=4, tm_yday=146, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/todays-paper/tp-national/hr0jt7/article31901968.ece/alternates/LANDSCAPE_1200/TH23-Devesh-CBIGP07HCGGU4jpgjpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
16 coach Vande Bharat to Tirupati fully booked,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': '16 coach Vande Bharat to Tirupati fully booked'}","A total of 1,228 passengers made their train booking before the start of the train journey with the travel time reduced in each direction by 15 minutes from today","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'A total of 1,228 passengers made their train booking before the start of the train journey with the travel time reduced in each direction by 15 minutes from today'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/states/16-coach-vande-bharat-to-tirupati-fully-booked/article66861051.ece'}]",https://www.thehindu.com/news/states/16-coach-vande-bharat-to-tirupati-fully-booked/article66861051.ece,article-66861051,False,"[{'term': 'States', 'scheme': None, 'label': None}]","Wed, 17 May 2023 15:49:13 +0530","time.struct_time(tm_year=2023, tm_mon=5, tm_mday=17, tm_hour=10, tm_min=19, tm_sec=13, tm_wday=2, tm_yday=137, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/k87s2e/article66861284.ece/alternates/LANDSCAPE_1200/20230408050L.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Congress deputes Sushil Kumar Shinde, Jitendra Singh, Deepak Babaria as observers for election of CLP leader in Karnataka","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Congress deputes Sushil Kumar Shinde, Jitendra Singh, Deepak Babaria as observers for election of CLP leader in Karnataka'}","Karnataka voters decimated the incumbent Bharatiya Janata Party and gave Congress an unambiguous mandate, with 135 seats in the 224-member Legislative Assembly","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Karnataka voters decimated the incumbent Bharatiya Janata Party and gave Congress an unambiguous mandate, with 135 seats in the 224-member Legislative Assembly'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/elections/karnataka-assembly/congress-deputes-sushil-kumar-shinde-jitendra-singh-deepak-babaria-as-observers-for-election-of-clp-leader-in-karnataka/article66849469.ece'}]",https://www.thehindu.com/elections/karnataka-assembly/congress-deputes-sushil-kumar-shinde-jitendra-singh-deepak-babaria-as-observers-for-election-of-clp-leader-in-karnataka/article66849469.ece,article-66849469,False,"[{'term': 'Karnataka Elections', 'scheme': None, 'label': None}]","Sun, 14 May 2023 13:52:43 +0530","time.struct_time(tm_year=2023, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=22, tm_sec=43, tm_wday=6, tm_yday=134, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/lc8q78/article66849341.ece/alternates/LANDSCAPE_1200/IMG_Karnataka_elections__2_1_UPB7QTQH.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Data | World’s largest producer of milk hits a dry patch,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | World’s largest producer of milk hits a dry patch'}",Milk prices are ruling high as supply is constrained by lumpy skin disease and high fodder costs,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Milk prices are ruling high as supply is constrained by lumpy skin disease and high fodder costs'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-worlds-largest-producer-of-milk-hits-a-dry-patch/article66796368.ece'}]",https://www.thehindu.com/data/data-worlds-largest-producer-of-milk-hits-a-dry-patch/article66796368.ece,article-66796368,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Sun, 30 Apr 2023 18:02:34 +0530","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=30, tm_hour=12, tm_min=32, tm_sec=34, tm_wday=6, tm_yday=120, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/icjozk/article66796417.ece/alternates/LANDSCAPE_1200/milk%20story.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
