title,author,date,summary,link
"MP में फिर शर्मसार हुई इंसानियत, दलित महिला को निर्वस्त्र कर गांव में घुमाया-ग्रामीण बनाते रहे वीडियो",Dalit Times,"मार्च 28, 2024",पीटने के बाद भी मन नहीं भरा तो उसके कपड़े फाड़कर गांवभर में नंगा घुमाया। बजाय महिला का बचाव करने के ग्रामीण घटना के तमाशबीन […],https://dalittimes.in/humanity-again-put-to-shame-in-madhya-pradesh-dalit-woman-was-stripped-and-paraded-in-the-village-villagers-kept-making-videos-mohan-yadan-govt-tribal-dalit-womens/
"बिजनौर में होली खेल रहे दलित परिवारों पर जानलेवा हमले का वीडियो वायरल, जमकर बरसाए पत्थर, कई लोग घायल",Dalit Times,"मार्च 26, 2024",होली के दिन जहाँ पूरा देश रंगों और खुशियों में सराबोर था वहीं उत्तरप्रदेश के बिजनौर में दलितों पर सामंती सोच के लोगों द्वारा कहर […],https://dalittimes.in/video-of-deadly-attack-on-dalit-families-playing-holi-in-bijnor-goes-viral-stones-pelted-heavily-many-people-injured/
"कानपुर के दनकौर में जातिवादियों ने फेंकी दलित बच्चे के अंतिम संस्कार की सामग्री, जमकर मचे हंगामे के बाद पुलिस ने कराया क्रिया-कर्म",Dalit Times,"मार्च 22, 2024",श्मशान की जमीन को अपना बताते हुए गांव के दबंगों ने  दलित समुदाय के बच्चे की अंतिम संस्कार के लिए लाई गई सामग्री गांव के […],https://dalittimes.in/casteists-threw-cremation-material-of-dalit-child-in-dankaur-kanpur-after-huge-uproar-police-conducted-the-last-rites/
"पुडुचेरी में 5वीं में पढ़ने वाली दलित छात्रा की घर से मात्र 200 मीटर की दूरी पर दुष्कर्म के बाद बेरहमी से हत्या, सड़कों पर उतरे लोग",Dalit Times,"मार्च 21, 2024",अखिल भारतीय लोकतांत्रिक महिला संघ (एआईडीडब्ल्यूए) की राष्ट्रीय उपाध्यक्ष सुधा सुंदररमन का कहना है कि अपराध की भयावह प्रकृति और दोनों आरोपियों के ड्रग लेने […],https://dalittimes.in/in-puducherry-a-girl-studying-in-class-5-was-brutally-murdered-after-being-raped-just-200-meters-away-from-her-house-people-took-to-the-streets/
"वैशाली में थाना परिसर में लगे नल से पानी भरने पर दलित युवक के साथ मारपीट, बिहार पुलिस पर गंभीर आरोप",Dalit Times,"मार्च 21, 2024",बिहार से एक चौंका देने वाली ख़बर सामने आई है। बिहार में दलित समुदाय के लोगों ने पुलिस पर गंभीर आरोप लगाए हैं। दरअसल दलित […],https://dalittimes.in/dalit-youth-assaulted-for-filling-water-from-the-tap-installed-in-the-police-station-premises-in-vaishali-serious-allegations-against-bihar-police/
"ओडिशा में दादी के प्रेमी ने उसकी सहमति से किया नाबालिग पोती का रेप, POCSO कोर्ट ने दोनों को सुनायी 30 साल की कठोर सजा",Dalit Times,"मार्च 21, 2024",नाबालिग दलित समाज से ताल्लुक रखती है। जब 2018 में दादी के प्रेमी ने उसके साथ बलात्कार जैसा जघन्य अपराध किया वह मात्र 13 साल […],https://dalittimes.in/in-odisha-keonjhar-grandmother-lover-raped-her-minor-granddaughter-with-her-consent-pocso-court-sentenced-both-of-them-to-30-years-rigorous-imprisonment-bing-news-dalit-minor-girl-rape/
बाराबंकी में दबंग ठेकेदार पर दलित सभासद को जातिसूचक गालियां और जान से मारने की धमकी देने का आरोप,Dalit Times,"मार्च 20, 2024",उत्तरप्रदेश में एक दबंग ठेकेदार के गैर कानूनी कार्य की शिकायत करना नगर पालिका परिषद नवाबगंज के दलित सभासद को भारी पड़ गया। दबंग ठेकेदार […],https://dalittimes.in/dominant-contractor-in-barabanki-accused-of-caste-based-abuses-and-death-threats-to-dalit-councilor-in-municipal-premises/
"24 साल बाद मिला दलित युवक को न्याय, बुरी तरह पीटने और भद्दी-भद्दी गालियां देने के लिए कोर्ट ने सुनायी 3 साल की सजा, लगाया जुर्माना",Dalit Times,"मार्च 20, 2024",उत्तरप्रदेश में मार्च 2000 में एक दलित व्यक्ति के साथ 3 लोगों ने मारपीट की थी। इस मामले में न्यायालय ने मंगलवार को तीनों आरोपियों […],https://dalittimes.in/in-the-case-of-assault-on-a-dalit-youth-24-years-ago-in-up-the-court-sentenced-the-culprits-to-3-years-imprisonment-and-imposed-a-fine/
"बदायूं में मासूम बच्चों की हत्या से दहला यूपी, तंत्र-मंत्र और अवैध कनेक्शन ने बनाया मासूमों को निशाना, आरोपी का हुआ एनकाउंटर",Dalit Times,"मार्च 20, 2024","हत्या की असल वजह क्या है इसका अभी तक खुलासा नहीं हुआ है, लेकिन इस मामले को तंत्र-मंत्र से जोड़कर भी देखा जा रहा है… […]",https://dalittimes.in/up-shocked-by-the-murder-of-innocent-children-in-badaun-tantra-mantra-and-illegal-connections-targeted-innocent-people/
"न्याय के लिए भटकते दलित युवक को लगाना पड़ा ‘मकान बिकाऊ है’ का पोस्टर, बागपत में दबंगों ने खेत में ले जाकर पीटा था बेरहमी से",Dalit Times,"मार्च 19, 2024",खेत में काम कर रहे आसपास के लोगों ने पीड़ित को आरोपियों के चंगुल से छुड़ाया और किसी तरह से घर पहुंचा और मामले की […],https://dalittimes.in/in-baghpat-a-dalit-youth-was-accused-of-taking-him-to-the-fields-and-beating-him-brutally-if-he-did-not-get-justice-a-poster-was-put-up-saying-that-the-house-is-for-sale/
बैतूल में गेहूं कटाई के बाद घर जा रही दलित महिला के साथ लिफ्ट देने के बहाने गैंगरेप का आरोप,Dalit Times,"मार्च 19, 2024",मध्यप्रदेश से एक ऐसी घटना सामने आई है जिसने मानवता को शर्मसार कर दिया। इस घटना ने एक बार फिर महिलाओं की सुरक्षा पर सवाल […],https://dalittimes.in/allegation-of-gang-rape-with-dalit-woman-going-home-after-wheat-harvesting-in-betul-on-the-pretext-of-giving-lift/
"UP के लखीमपुर खीरी में फांसी के फंदे पर झूलती मिली दलित किशोरी की लाश, मौके पर मौजूद साक्ष्य दे रहे दुष्कर्म के बाद हत्या की गवाही",Dalit Times,"मार्च 19, 2024",छप्पर से फंदे के सहारे दलित किशोरी की लाश लटकी हुई थी और लाश के ठीक नीचे पेशाब और खून जमीन पर फैला हुआ था। […],https://dalittimes.in/dead-body-of-dalit-teenager-found-hanging-in-lakhimpur-kheri-up-witnesses-present-at-the-spot-testify-to-murder-after-rape-uttar-pradesh-big-news-dalit-live-matter/
"सुरक्षा में तैनात हेड कॉन्स्टेबल पर दलित शिक्षक की हत्या का आरोप, UP के मुजफ्फरनगर का है मामला",Dalit Times,"मार्च 19, 2024",रविवार 17 मार्च को उत्तर प्रदेश के मुजफ्फरनगर में मामूली सी कहासुनी पर एक हेड कॉन्स्टेबल ने दलित शिक्षक को गोलियों से भून दिया। घटना […],https://dalittimes.in/head-constable-deployed-in-security-accused-of-murder-of-dalit-teacher-case-is-from-muzaffarnagar-up/
मुरैना के मजरा गांव में घर के सामने पानी फेंकने को लेकर हुए विवाद में दलितों के साथ मारपीट,Dalit Times,"मार्च 19, 2024",मध्यप्रदेश में दलितों के साथ मारपीट का मामला सामने आया है। मध्यप्रदेश में पानी फेंकने के विवाद को लेकर बघेल समाज के लोगों ने मारपीट […],https://dalittimes.in/dalits-attacked-over-dispute-over-throwing-water-in-front-of-house-in-majra-village-of-morena/
"अलवर में परीक्षा देकर लौट रही दलित छात्राओं के साथ अश्लील टिप्पणी और छेड़छाड़, घटना सीसीटीवी में कैद",Dalit Times,"मार्च 18, 2024",राजस्थान में परीक्षा देकर लौट रहीं दलित छात्राओं के साथ बाइक सवार कुछ दबंगों ने अभद्र टिप्पणी और छेड़छाड़ की। घटना देख रहे छात्रों ने […],https://dalittimes.in/obscene-remarks-and-molestation-of-dalit-girl-students-returning-from-exams-in-alwar-incident-captured-in-cctv/
"भिवाड़ी में दलित महिला के साथ मकान मालिक ने की बदसलूकी, मारपीट के साथ दुष्कर्म का प्रयास",Dalit Times,"मार्च 18, 2024",राजस्थान में एक दलित महिला के साथ बदसलूकी का मामला सामने आया है। दरअसल दलित महिला के साथ मकान मालिक ने मारपीट की और अभद्र […],https://dalittimes.in/landlord-misbehaves-with-dalit-woman-in-bhiwadi-beats-her-and-attempts-to-rape-her/
"UP के बुलंदशहर में दलित परिवार को मिली हत्या की धमकी, खेत में घुसकर जबरन काटा था शीशम का पेड़",Dalit Times,"मार्च 18, 2024",उत्तरप्रदेश में दबंगों ने दलित परिवार के खेत में घुसकर जबरन शीशम का पेड़ काट दिया और जब पीड़ित परिवार ने इसका विरोध किया तो […],https://dalittimes.in/dalit-family-in-ups-bulandshahr-received-death-threats-entered-the-field-and-forcibly-cut-down-a-rosewood-tree/
अपने उच्चाधिकारियों पर उत्पीड़न का आरोप लगाने वाले कानपुर कमिश्नरेट के दलित दारोगा को ही पुलिस कमिश्नर ने कर दिया लाइनहाजिर,Dalit Times,"मार्च 15, 2024",दलित दारोगा आत्माराम वीडियो में साफ कहते नजर आ रहे हैं कि वह अपने उच्चाधिकारियों के उत्पीड़न के खिलाफ लंबे समय से शिकायत कर रहे […],https://dalittimes.in/the-police-commissioner-made-the-dalit-sub-inspector-who-accused-his-superiors-of-harassment-to-appear-in-line-kanpur-police/
"पंजाब में 4 दलित महिलाओं को लाठियों से पीटा-फाड़े कपड़े, गांव में भारी तनाव-ग्रामीणों ने किया प्रदर्शन",Dalit Times,"मार्च 14, 2024",पंजाब के खन्ना जिले के समराला तहसील के गांव मानूपुर में 4 दलित महिलाओं को लाठी से पीटा गया। इस घटना से गुस्साए गांव वालों […],https://dalittimes.in/brutality-with-dalit-women-in-punjab-four-dalit-women-were-beaten-with-sticks-and-their-clothes-were-torn-and-misbehaved-villagers-protested-against-the-incident/
3 साल पहले दलित अधिकारी के साथ हुई बदसलूकी और मारपीट के मामले में मुजफ्फरनगर कोर्ट ने आरोपी को किया बरी,Dalit Times,"मार्च 14, 2024",उत्तरप्रदेश में 3 साल पहले नगरपालिका परिषद के पूर्व सभासद प्रवीण पीटर पर एक दलित अधिकारी के साथ मारपीट करने और जातिसूचक गालियां देने का […],https://dalittimes.in/muzaffarnagar-court-acquitted-the-accused-in-the-case-of-misbehavior-and-assault-with-a-dalit-officer-3-years-ago/
"आगरा में दलित युवक की घुड़चढ़ी की रस्म रोक जातिवादियों ने दी थी धमकी “अंजाम अच्छा नहीं होगा”, पुलिस ने निकाल दी हेकड़ी",Dalit Times,"मार्च 13, 2024","गांव में दलित दूल्हे की घुड़चढ़ी की तैयारियां चल रहीं थीं और महिलाएं मंगल गाना गा रही थीं, जब दूल्हा घोड़ी पर बैठकर निकलने लगा […]",https://dalittimes.in/in-agra-casteists-stopped-the-horse-riding-ritual-of-a-dalit-youth-and-threatened-the-consequences-will-not-be-good-the-police-fired-a-mockery/
"UP के अंबेडकर नगर में दलित परिवार को पीटकर निकाला घर से, फर्जी तरीके से कब्जायी पीड़ितों की ज़मीन",Dalit Times,"मार्च 13, 2024",उत्तरप्रदेश में एक दलित परिवार की पिटाई कर घर से बाहर निकाल दिया। घटना के बाद पीड़ित परिवार कार्रवाई के लिए पुलिस और प्रशासनिक अधिकारियों […],https://dalittimes.in/in-ups-ambedkar-nagar-dalit-family-beaten-and-thrown-out-of-their-house-victims-land-fraudulently-taken-over/
"मध्यप्रदेश में आदिवासी युवक के साथ बीच चौराहे पर मारपीट,आदिवासी संगठन ने की कठोर कार्रवाई की मांग",Dalit Times,"मार्च 13, 2024",मध्यप्रदेश में एक बार फिर आदिवासियों की सुरक्षा पर सवाल खड़े हो गए हैं। दरअसल मध्यप्रदेश में बीच चौराहे पर आदिवासी युवक के साथ मारपीट […],https://dalittimes.in/in-madhya-pradesh-tribal-youth-was-beaten-at-the-intersection-tribal-organization-demanded-strict-action/
"UP के बदायूं में 8 साल बाद दलित लड़की को मिला न्याय, बलात्कार के अपराधी को 10 साल के कठोर कारावास की सज़ा",Dalit Times,"मार्च 13, 2024",मेरी बेटी घर से जंगल की तरफ गयी थी जहाँ दो युवकों ने घेरकर उसका यौन उत्पीड़न किया। उसकी चीख-पुकार सुनकर आसपास मौजूद लोगों ने […],https://dalittimes.in/badaun-news-dalit-girl-gets-justice-after-8-years-in-badaun-uttar-pradesh-rape-culprit-sentenced-to-10-years-rigorous-imprisonment/
"15 दिनों के भीतर यूपी में 5 साल की 2 दलित बच्चियों के साथ हैवानियत, मिर्जापुर में दलित बच्ची से दरिंदगी करने वाला पुलिस की गिरफ्त में",Dalit Times,"मार्च 12, 2024","Mirzapur news : यूपी के मिर्जापुर से एक दिल दहला देने वाली ख़बर सामने आई है, जहां 5 साल की दलित बच्ची के साथ हैवानियत […]",https://dalittimes.in/uttar-pradesh-cases-of-cruelty-against-5-year-old-dalit-girls-came-to-light-within-15-days-putting-humanity-to-shame/
"UP के सोनभद्र में जमीन की लड़ाई लड़ रहे 200 आदिवासी पहुंचे कोर्ट, सवर्णों ने जबरन कब्जायी है जमीन",Sushma Tomar,"मार्च 12, 2024",आदिवासी समाज अपने पूर्वजों के जमाने से ही इस जमीन पर खेती बाड़ी करता आ रहा है। उन लोगों को पता ही नहीं चला कि […],https://dalittimes.in/two-hundred-tribals-fighting-land-battle-in-ups-sonbhadra-reached-court-upper-castes-have-forcibly-taken-over-the-land-uttar-pradesh-sonbhadra-tribal/
UP के सहारनपुर में मुस्लिम समुदाय पर दलितों के श्मशान पर अवैध तरीके से कब्जे के प्रयास का आरोप,Dalit Times,"मार्च 11, 2024",उत्तरप्रदेश से इंसानियत को शर्मसार कर देने वाली घटना सामने आई है। उत्तरप्रदेश में मुस्लिम समुदाय के लोगों ने दलितों के श्मशान पर कब्जा करने […],https://dalittimes.in/muslim-community-in-ups-saharanpur-accused-of-attempting-to-illegally-occupy-the-crematorium-of-dalits/
"केरल के त्रिशूर में दो आदिवासी बच्चों के क्षत-विक्षत शव बरामद, 2 मार्च को शहद लेने गये थे जंगल",Dalit Times,"मार्च 11, 2024","शवों की हालत देखकर ऐसा लग रहा है कि उन पर किसी ने जानलेवा हमला किया होगा, पुलिस अब हर ऐंगल से मामलें की जांच […]",https://dalittimes.in/mutilated-bodies-of-two-tribal-children-found-in-thrissur-kerala-they-had-gone-to-the-forest-to-collect-honey-on-march-2-and-were-missing-since-then/
"बिहार के वैशाली में ईंट-भट्टे पर काम करने वाली दलित बच्ची के साथ दुष्कर्म का प्रयास, बचाने आए पिता को बंधक बनाकर पीटा",Dalit Times,"मार्च 11, 2024",वैशाली में ईंट भट्ठे के मालिक मिथिलेश राय ने अपनी हवस मिटाने के लिए दलित लड़की से दुष्कर्म का प्रयास किया। जब दलित लड़की के […],https://dalittimes.in/bihar-attempt-to-rape-a-dalit-minor-father-who-came-to-save-her-was-held-hostage-and-beaten/
"बिजनौर में बहिन ने दलित लड़के से की शादी तो गुस्साये साले ने कर दी जीजा की हत्या, जुर्म कबूलने तमंचे के साथ आरोपी पहुंचा थाने",Dalit Times,"मार्च 11, 2024",बिजनौर की रहने वाली दिव्या सैनी ने दलित समाज के बृजेश कुमार से प्रेम विवाह किया था। दिव्या का परिवार इस शादी से खुश नहीं […],https://dalittimes.in/in-bijnor-when-the-sister-married-a-dalit-boy-the-angry-brother-in-law-murdered-the-brother-in-law-the-accused-reached-the-police-station-with-a-pistol-to-confess-to-the-crime/
यूपी के संतकबीर नगर में सुभासपा की प्रदेश महासचिव नंदनी राजभर की घर में घुसकर धारदार हथियार से हत्या,Dalit Times,"मार्च 11, 2024",उत्तरप्रदेश से एक दिल दहलाने देने वाली खब़र सामने आई है। दरअसल उत्तरप्रदेश में एक महिला नेता की घर में घुसकर हत्यारों ने हत्या कर […],https://dalittimes.in/state-general-secretary-of-subhaspa-nandani-rajbhar-was-murdered-with-a-sharp-weapon-after-entering-her-house-in-sant-kabir-nagar-up/
"UP के गाजियाबाद में प्रधानाचार्य पर दलित शिक्षिका के साथ मारपीट का आरोप, पीड़िता बोली जातिसूचक शब्दों के साथ अपमानित भी किया",Dalit Times,"मार्च 9, 2024",उच्च अधिकारी की बात मानकर जब दलित शिक्षिका वापस कम्प्यूटर पढ़ाने गयी तो प्रधानाचार्य ने उनके साथ अभद्रता की। जातिसूचक शब्द बोले और पीटना शुरू […],https://dalittimes.in/uttar-pradesh-principal-assaulted-a-dalit-teacher-in-ghaziabad-insulted-her-by-calling-her-a-casteist/
राजस्थान : हथियार के दम पर दलित छात्रा से तीन लोगों ने किया सामूहिक दुष्कर्म,Dalit Times,"मार्च 8, 2024",राजस्थान से एक शर्मनाक घटना सामने आई है विशेष समुदाय के 3 लोगों पर आरोप लगा है कि एक दलित समुदाय की बालिका का स्कूल […],https://dalittimes.in/rajasthan-dalit-student-gang-raped-by-three-people-at-gunpoint/
UP के सोनभद्र में आदिवासी महिला ने 2 लोगों पर लगाया सरकारी आवास का झांसा देकर दुष्कर्म का आरोप,Dalit Times,"मार्च 7, 2024",उत्तरप्रदेश में आए दिन महिला अपराध होते रहते हैं और एक बार फिर दुष्कर्म की घटना ने उत्तरप्रदेश को शर्मसार कर दिया है। दरअसल उत्तरप्रदेश […],https://dalittimes.in/in-ups-sonbhadra-tribal-woman-accuses-2-people-of-rape-on-the-pretext-of-government-accommodation/
उत्तरप्रदेश के किनौनी गांव में दलित समाज के पुश्तैनी कुएं पर दबंगों ने किया कब्जा,Dalit Times,"मार्च 7, 2024",मामला उत्तरप्रदेश का है जहां पर कुछ दबंगों ने दलित समाज के लोगों के पुश्तैनी कुएं पर अवैध तरीके से निर्माण कर  परिसर पर कब्जा […],https://dalittimes.in/bullies-captured-the-ancestral-well-of-dalit-community-in-kinauni-village-of-uttar-pradesh/
"ग्वालियर में दलित छात्रा को किडनैप कर बनाया बंधक-2 दिन तक किया दुष्कर्म, आरोपी को पुलिस ने किया गिरफ्तार",Dalit Times,"मार्च 7, 2024",मध्यप्रदेश से एक ऐसी शर्मनाक घटना सामने आई है जिसने एक बार फिर महिला सुरक्षा पर सवाल खड़े कर दिए हैं। दरअसल एक छात्रा कॉलेज […],https://dalittimes.in/in-gwalior-dalit-student-was-kidnapped-and-held-hostage-raped-for-2-days-police-arrested-the-accused/
"MP के मंदसौर में पत्‍नी के साथ दबंगों की अभद्रता से परेशान पति ने पहले बच्‍चों को फंदे से लटकाया, फिर खुद भी दे दी जान",Dalit Times,"मार्च 5, 2024",बीते दिनों मध्यप्रदेश के मंदसौर से एक दिल दहला देने वाली घटना सामने आई जहाँ बंजारा समुदाय से आने वाले एक व्यक्ति ने अपने दो […],https://dalittimes.in/in-mandsaur-mp-upset-with-the-misbehavior-of-the-bullies-with-his-wife-the-husband-first-hanged-his-children-and-then-committed-suicide/
"नशे में धुत्त पुलिसकर्मियों पर दलित महिला के घर में घुसकर भद्दी गालियां देने और कपड़े फाड़ने का आरोप, UP के अमेठी का है मामला",Dalit Times,"मार्च 5, 2024","दलित महिला ने यूपी पुलिस पर आरोप लगाया है कि आधी रात को नशे में धुत इंस्पेक्टर समेत कई पुलिसकर्मी उसके घर में घुस गए, […]",https://dalittimes.in/drunk-policemen-are-accused-of-entering-the-house-of-a-dalit-woman-abusing-her-and-tearing-her-clothes-the-case-is-from-amethi-up/
"MP के छतरपुर में BSP नेता की हत्या, आकाश आनंद बोले ये BSP परिवार पर बड़ा हमला-नहीं किया जाएगा बर्दाश्त",Sushma Tomar,"मार्च 5, 2024",मध्यप्रदेश के छतरपुर में बहुजन समाज पार्टी (bahujan samaj party) के कद्दावर नेता महेंद्र गुप्ता (mahendra gupta) की सोमवार को गोली मारकर हत्या कर दी […],https://dalittimes.in/bsp-leader-murdered-in-mps-chhatarpur-akash-anand-said-this-is-a-big-attack-on-bsp-family-will-not-be-tolerated/
उत्तर प्रदेश : रामपुर दलित छात्र हत्याकांड में आया नया अपडेट,Dalit Times,"मार्च 4, 2024",भारत में दलित होना गुनाह है और उस पर भी अगर आप यूपी में रहने वाले दलित है तो आपकी जान की यहाँ कोई कीमत […],https://dalittimes.in/uttar-pradesh-new-update-in-rampur-dalit-student-massacre/
मध्यप्रदेश : खरगोन में आदिवासी युवक की शिकार के दौरान मौत,Dalit Times,"मार्च 4, 2024",मध्य प्रदेश के खरगोन से एक ऐसा मामला सामने आया है किसे सुनकर आप सहम जाएंग।  दरअसल यहाँ एक आदिवासी युवक की शिकार के दौरान […],https://dalittimes.in/madhya-pradesh-tribal-youth-dies-while-hunting-in-khargone/
"Badaun news : जातिवादियों ने दलित दूल्हे को घोड़ी चढ़ने पर दी थी जान से मारने की धमकी, पुलिस की मौजूदगी में धूमधाम से निकली बारात",Dalit Times,"मार्च 4, 2024","उत्तर प्रदेश में आए दिन दलितों के साथ अत्याचार की घटनाएं बढ़ती जा रहीं हैं। महिला अपराध भी चरम पर है, इस तरह की घटनाएं […]",https://dalittimes.in/in-badaun-up-casteists-had-threatened-to-kill-a-dalit-groom-for-riding-a-mare-the-wedding-procession-took-place-with-much-fanfare-in-the-presence-of-police/
दलित अत्यचार के ये आंकड़े UP सरकार के दलित हितैषी होने के दावे की खोल रहे हैं पोल,Dalit Times,"मार्च 1, 2024","इस वक्त योगी आदित्यनाथ शासित उत्तर प्रदेश दलितों के लिए एक ऐसा राज्य बन चुका है, जहां दलित होना ही उनका सबसे बड़ा गुनाह बन […]",https://dalittimes.in/these-figures-of-dalit-atrocities-expose-the-up-governments-claim-of-being-dalit-friendly/
रामपुर में अंबेडकर के बोर्ड पर मचे बवाल के बाद मारे गये दलित युवा के हत्यारोपी पुलिसकर्मियों को कड़ी सजा की उठी मांग,Dalit Times,"मार्च 1, 2024",रामपुर के सिलईबड़ा गांव में ग्राम पंचायत की लगभग डेढ़ बीघा जमीन की साफ सफाई कर अम्बेडकर पार्क बनाने के उद्देश्य से दलित समाज ने […],https://dalittimes.in/demand-raised-for-strict-punishment-to-the-policemen-accused-of-murdering-dalit-youth-who-was-killed-after-the-uproar-over-ambedkar-board-in-rampur-big-news-yogi-modi-govt-dalit-utpeedan/
"रामपुर दलित छात्र हत्याकांड में उप जिलाधिकारी समेत 25 पर FIR, चंद्रेशखर आजाद ने बड़ी साजिश की तरफ इशारा कर उठायी CBI जांच की मांग",Dalit Times,"मार्च 1, 2024",रामपुर पुलिसिया गोलीकांड” में सोमेश की मृत्यु उपरांत पुलिस द्वारा ज़बरदस्ती शवदाह के बाद 36 घण्टे बीत जाने के बाद भी पुलिस की ही गोली […],https://dalittimes.in/fir-against-twenty-five-including-deputy-district-magistrate-in-rampur-dalit-student-murder-case-chandreshkhar-azad-raised-demand-for-cbi-investigation-pointing-towards-a-big-conspiracy/
"रामपुर में अंबेडकर की मूर्ति लगाने को लेकर मचे बवाल के बाद 10वीं में पढ़ने वाले दलित छात्र की गोली लगने से मौत, परिजनों ने पुलिस पर लगाया हत्या का आरोप",Dalit Times,"फ़रवरी 28, 2024","10वीं में पढ़ने वाले दलित युवक सुमेश की हुई है गोली लगने से मौत, उसका भाई कह रहा है, ‘दो पुलिसवालों आदेश चौहान और ऋषिपाल […]",https://dalittimes.in/after-the-uproar-over-the-installation-of-ambedkars-statue-in-rampur-a-dalit-student-studying-in-class-tenth-died-after-being-shot-family-members-accused-the-police-of-murder/
"दलित ग्राम विकास अधिकारी ललित बेनीवाल आत्महत्या केस में घटना के 8 दिन बाद पहली गिरफ्तारी, पुलिस पर उठ रहे सवाल",Dalit Times,"फ़रवरी 27, 2024",राजस्थान का दलित अधिकारी आत्महत्या का मामला अब तक सुर्खियों में है। दरअसल 25 साल के दलित अधिकारी ललित बेनीवाल का शव बीते दिनों 18 […],https://dalittimes.in/first-arrest-in-dalit-village-development-officer-lalit-beniwal-suicide-case-8-days-after-the-incident-questions-are-being-raised-on-the-police/
बांदा में जातिवादियों पर दलित परिवार को बेरहमी से पीटने और महिला से अश्लील हरकत कर कपड़े फाड़ने का आरोप,Dalit Times,"फ़रवरी 27, 2024",उत्तरप्रदेश से इंसानियत को शर्मसार करने वाली खबर सामने आई है। उत्तरप्रदेश में एक दलित परिवार पर गुंडों ने हमला कर दिया। गुंडों ने परिवार […],https://dalittimes.in/in-banda-casteists-were-accused-of-brutally-beating-a-dalit-family-and-doing-obscene-acts-with-the-woman-and-tearing-her-clothes/
"UP के अंबेडकर नगर में नमकीन न देने पर एक युवक ने दलित दुकानदार को पेट्रोल डालकर जलाया, आरोपी गिरफ्तार",Dalit Times,"फ़रवरी 26, 2024",Ambedkarnagar news : उत्तरप्रदेश के अंबेडकर नगर से एक दिल दहला देने वाला मामला सामने आया है। दरअसल एक दलित समाज के दुकानदार को एक […],https://dalittimes.in/in-up-a-young-man-burnt-a-dalit-shopkeeper-by-pouring-petrol-on-him-for-not-giving-him-snacks-accused-arrested/
Custodial Death : पुलिस कस्टडी में दलित-आदिवासियों की मौत का आंकड़ा आपको चौंका देगा..,Sushma Tomar,"फ़रवरी 26, 2024",दो दिन पहले झारखंड में एक दलित युवक की पुलिस कस्टडी में मौत हो गयी। पुलिस वालो ने कहा कि दलित युवक अनिकेत भुइयां ने […],https://dalittimes.in/custodial-death-the-figures-of-deaths-of-dalits-and-tribals-in-police-custody-will-shock-you/
"मध्यप्रदेश : सिवनी में आदिवासी युवक के साथ बर्बरता मामले में बड़ा अपडेट, सभी आरोपी गिरफ्तार",Dalit Times,"फ़रवरी 26, 2024",मध्य प्रदेश के सिवनी में आदिवासी युवक के साथ हुई बर्बरता मामले में बड़ा अपडेट आया है। बरघाट पुलिस स्टेशन में सभी आरोपियों द्वारा खुद […],https://dalittimes.in/madhya-pradesh-big-update-in-the-case-of-brutality-with-tribal-youth-in-seoni-all-the-accused-arrested/
राजस्थान में दलित युवक को घोड़ी पर न चढ़ने की धमकी के बाद 3 थानाधिकारियों की मौजूदगी में शान से निकली बारात,Dalit Times,"फ़रवरी 26, 2024",राजस्थान में दलित दूल्हे को घोड़ी पर न चढ़ने की धमकी दी गई। इस मामले की शिकायत करते हुए दूल्हें ने स्थानीय पुलिस प्रशासन से […],https://dalittimes.in/in-rajasthan-after-a-dalit-youth-was-threatened-not-to-ride-a-horse-the-wedding-procession-took-place-with-pride-in-the-presence-of-three-police-officers/
"9 पेज का सुसाइड नोट ​लिख दलित ग्राम विकास अधिकारी ने की आत्महत्या, लिखा ‘मुझे अब नहीं जीना…सरपंच और पूर्व सरपंच करते हैं रोज टॉर्चर",Dalit Times,"फ़रवरी 26, 2024",खून-पसीने की कमाई से अपने बेटे को आईआईटी तक पहुंचाने वाले मां-बाप ने कभी सोचा भी नहीं होगा कि जिस बेटे ने पिछले साल ही […],https://dalittimes.in/rajasthan-neem-ka-thana-dalit-village-development-officer-lalit-kumar-beniwal-commits-suicide-by-writing-a-nine-page-suicide-note-writes-i-do-not-want-to-live-anymore-sarpanch-and-former-sarpanch-tort/
"जौनपुर में रविदास की मूर्ति तोड़े जाने के बाद मचा बवाल, दलितों ने लगाये गंभीर आरोप, दर्जनों पर FIR के बाद कई गिरफ्तारियां",Dalit Times,"फ़रवरी 24, 2024",Jaunpur news : आज 24 फरवरी को दलित गौरव संत शिरोमणि रैदास का जन्मदिवस है और इसे देशभर में धूमधाम से मनाया जाता है। इसी […],https://dalittimes.in/uproar-created-after-demolition-of-ravidas-statue-in-jaunpur-dalits-made-serious-allegations-many-arrested-after-fir-against-dozens/
"दलित युवक पर बरसा ASI भवर सिंह राजपूत का कहर, बैल्ट और पट्टो से पीटा, झूठे केस में फंसाने की दी धमकी..",Dalit Times,"फ़रवरी 23, 2024",Guna News : मध्यप्रदेश से दलित अत्याचार की एक ऐसी खबर सामने आई है जिसे सुनकर आपके पैरों तले जमीन तो खिसक ही जाएगी साथ […],https://dalittimes.in/asi-bhawar-singh-rajput-wreaked-havoc-on-dalit-youth-beat-him-with-belt-and-belt-threatened-to-implicate-him-in-a-false-case/
